source_layer,source_id,damaged_flag,max_damage_pct,damage_pct_0m,damage_pct_10m,damage_pct_20m,unknown_pct,lon,lat,google_maps
caraballeda_east,5019,1,0.8168,0.8168033805617698,0.5420029104378886,0.4075365049458314,0.0,-66.8523539,10.6182992,"https://www.google.com/maps/search/?api=1&query=10.6182992,-66.8523539"
caraballeda_east,5202,1,0.8162,0.8161559888579387,0.6091648973814578,0.5971102752403129,0.0,-66.8526642,10.6187042,"https://www.google.com/maps/search/?api=1&query=10.6187042,-66.8526642"
caraballeda_east,5057,1,0.814,0.813953488372093,0.6826859776168532,0.6883818843878016,0.0,-66.8539827,10.6181871,"https://www.google.com/maps/search/?api=1&query=10.6181871,-66.8539827"
catia_la_mar_east,23752,1,0.8136,0.8135593220338984,0.44004400440044006,0.31262939958592134,0.0,-66.9866903,10.6101865,"https://www.google.com/maps/search/?api=1&query=10.6101865,-66.9866903"
catia_la_mar_east,20351,1,0.8127,0.8126721763085399,0.5263157894736842,0.465848576059273,0.0,-66.9854437,10.6093482,"https://www.google.com/maps/search/?api=1&query=10.6093482,-66.9854437"
catia_la_mar_east,19010,1,0.8125,0.8125,0.42686292548298066,0.2779064381658175,0.0,-67.0240762,10.6012724,"https://www.google.com/maps/search/?api=1&query=10.6012724,-67.0240762"
catia_la_mar_east,21784,1,0.8119,0.8118811881188119,0.6316026073274893,0.5165085388994307,0.0,-67.0077321,10.6083139,"https://www.google.com/maps/search/?api=1&query=10.6083139,-67.0077321"
catia_la_mar_east,15812,1,0.8117,0.8117154811715481,0.1854419410745234,0.06679985016856037,0.0,-66.9631304,10.597648,"https://www.google.com/maps/search/?api=1&query=10.5976480,-66.9631304"
catia_la_mar_east,11952,1,0.8105,0.8105263157894737,0.19309420046932618,0.07049320768571778,0.0,-67.0225944,10.598253,"https://www.google.com/maps/search/?api=1&query=10.5982530,-67.0225944"
catia_la_mar_east,20627,1,0.8082,0.8082191780821918,0.4152709359605911,0.26019387598092014,0.0,-66.9982388,10.6085062,"https://www.google.com/maps/search/?api=1&query=10.6085062,-66.9982388"
caraballeda_east,9581,1,0.8046,0.8046164290563476,0.6102230651133388,0.44045140531844423,0.0,-66.8424328,10.6163974,"https://www.google.com/maps/search/?api=1&query=10.6163974,-66.8424328"
catia_la_mar_east,12965,1,0.8041,0.8040540540540541,0.5406879194630873,0.3232238135355237,0.0,-66.9972569,10.5940561,"https://www.google.com/maps/search/?api=1&query=10.5940561,-66.9972569"
caraballeda_east,9927,1,0.8003,0.8003027627097262,0.5791432351968243,0.42260952298577176,0.0,-66.8449713,10.6199689,"https://www.google.com/maps/search/?api=1&query=10.6199689,-66.8449713"
catia_la_mar_east,20997,1,0.8,0.8,0.23211747986736145,0.16541353383458646,0.0,-66.9964826,10.6094654,"https://www.google.com/maps/search/?api=1&query=10.6094654,-66.9964826"
catia_la_mar_east,16588,1,0.7988,0.7987987987987988,0.2860730593607306,0.17128582202111614,0.0,-66.9670647,10.5990309,"https://www.google.com/maps/search/?api=1&query=10.5990309,-66.9670647"
caraballeda_east,4554,1,0.7982,0.7981651376146789,0.5471524094996542,0.41568736527362493,0.0,-66.8565052,10.6181948,"https://www.google.com/maps/search/?api=1&query=10.6181948,-66.8565052"
caraballeda_east,5014,1,0.7958,0.7957631721890277,0.451174168297456,0.23115144546649147,0.0,-66.8525052,10.6177104,"https://www.google.com/maps/search/?api=1&query=10.6177104,-66.8525052"
catia_la_mar_east,17774,1,0.7955,0.7955283086909485,0.4257703081232493,0.2517612809315866,0.0,-66.9650911,10.6016782,"https://www.google.com/maps/search/?api=1&query=10.6016782,-66.9650911"
catia_la_mar_east,16731,1,0.7937,0.7936507936507936,0.2667690732206861,0.13383719099354432,0.0,-66.9679553,10.59916,"https://www.google.com/maps/search/?api=1&query=10.5991600,-66.9679553"
catia_la_mar_east,11592,1,0.7929,0.7929203539823009,0.35279625523527963,0.23019132525292998,0.0,-67.0209584,10.5961591,"https://www.google.com/maps/search/?api=1&query=10.5961591,-67.0209584"
catia_la_mar_east,24192,1,0.7905,0.7905138339920948,0.4841726618705036,0.37274702799437553,0.0,-66.9893162,10.6120686,"https://www.google.com/maps/search/?api=1&query=10.6120686,-66.9893162"
catia_la_mar_east,17810,1,0.7898,0.7898089171974523,0.3540907585293143,0.2575665491673757,0.0,-66.9655371,10.6019239,"https://www.google.com/maps/search/?api=1&query=10.6019239,-66.9655371"
caraballeda_east,4549,1,0.788,0.7879924953095685,0.3181401040073417,0.27434834769331445,0.0,-66.8557227,10.6182665,"https://www.google.com/maps/search/?api=1&query=10.6182665,-66.8557227"
caraballeda_east,8741,1,0.7877,0.7877094972067039,0.48588161472495295,0.46313014827018123,0.0,-66.8371285,10.6107676,"https://www.google.com/maps/search/?api=1&query=10.6107676,-66.8371285"
catia_la_mar_east,24294,1,0.7872,0.7872441694431224,0.49138178684286127,0.4393579902302861,0.0,-67.0126031,10.6104504,"https://www.google.com/maps/search/?api=1&query=10.6104504,-67.0126031"
catia_la_mar_east,23828,1,0.7865,0.7864583333333334,0.2240841777084957,0.1275023512024721,0.0,-66.9971411,10.6105294,"https://www.google.com/maps/search/?api=1&query=10.6105294,-66.9971411"
la_guaira_east,1541,1,0.7862,0.7862068965517242,0.6453934740882917,0.40567312021611884,0,-66.8877123,10.6058319,"https://www.google.com/maps/search/?api=1&query=10.6058319,-66.8877123"
catia_la_mar_east,11876,1,0.786,0.7859778597785978,0.41077085533262936,0.1531474706698625,0.0,-67.0226684,10.5976632,"https://www.google.com/maps/search/?api=1&query=10.5976632,-67.0226684"
caraballeda_east,5093,1,0.7855,0.7854844936301635,0.6460679099225898,0.5789805496532561,0.0,-66.8495323,10.6184023,"https://www.google.com/maps/search/?api=1&query=10.6184023,-66.8495323"
catia_la_mar_east,22616,1,0.7847,0.7847222222222222,0.42823954568921013,0.23842018196856907,0.0,-67.0236504,10.6037361,"https://www.google.com/maps/search/?api=1&query=10.6037361,-67.0236504"
catia_la_mar_east,18979,1,0.7826,0.782608695652174,0.42806663301362946,0.22637979420018708,0.0,-67.0229501,10.6011087,"https://www.google.com/maps/search/?api=1&query=10.6011087,-67.0229501"
catia_la_mar_east,23930,1,0.7778,0.7777777777777778,0.4361323155216285,0.2268235294117647,0.0,-66.9919539,10.6107248,"https://www.google.com/maps/search/?api=1&query=10.6107248,-66.9919539"
caraballeda_east,10007,1,0.7761,0.7760929499803072,0.4352785782901057,0.24971353018951079,0.0,-66.8362036,10.61325,"https://www.google.com/maps/search/?api=1&query=10.6132500,-66.8362036"
catia_la_mar_east,12033,1,0.7757,0.7757009345794392,0.3303249097472924,0.20181725108779114,0.0,-67.020431,10.5985804,"https://www.google.com/maps/search/?api=1&query=10.5985804,-67.0204310"
catia_la_mar_east,21745,1,0.7755,0.7755102040816326,0.639751552795031,0.6535286284953395,0.0,-67.0101121,10.6081689,"https://www.google.com/maps/search/?api=1&query=10.6081689,-67.0101121"
catia_la_mar_east,20647,1,0.7748,0.7747747747747747,0.57953543075566,0.25487763617909104,0.0,-67.0019261,10.6085899,"https://www.google.com/maps/search/?api=1&query=10.6085899,-67.0019261"
catia_la_mar_east,19062,1,0.7739,0.7739130434782608,0.5641685429398521,0.2887802551567903,0.0,-67.0240867,10.6014111,"https://www.google.com/maps/search/?api=1&query=10.6014111,-67.0240867"
catia_la_mar_east,20861,1,0.7737,0.7737003058103975,0.4684244791666667,0.22510510510510512,0.0,-67.0088551,10.6092404,"https://www.google.com/maps/search/?api=1&query=10.6092404,-67.0088551"
catia_la_mar_east,20897,1,0.7716,0.7716390423572744,0.45669934640522875,0.24962389856006878,0.0,-67.005411,10.609372,"https://www.google.com/maps/search/?api=1&query=10.6093720,-67.0054110"
caraballeda_east,4556,1,0.771,0.7709923664122137,0.33642533936651586,0.3085875628400248,0.0,-66.856437,10.6182165,"https://www.google.com/maps/search/?api=1&query=10.6182165,-66.8564370"
catia_la_mar_east,13625,1,0.7705,0.7704918032786885,0.4253888188314418,0.2159854423292273,0.0,-66.9712909,10.5953469,"https://www.google.com/maps/search/?api=1&query=10.5953469,-66.9712909"
catia_la_mar_east,21850,1,0.7697,0.7696629213483146,0.49792,0.34019759552434237,0.0,-67.0092851,10.6086031,"https://www.google.com/maps/search/?api=1&query=10.6086031,-67.0092851"
caraballeda_east,4453,1,0.7681,0.768056968463886,0.6652812053513444,0.5830448115540607,0.0,-66.8577088,10.6168153,"https://www.google.com/maps/search/?api=1&query=10.6168153,-66.8577088"
catia_la_mar_east,7362,1,0.768,0.7680412371134021,0.4964898595943838,0.3035594358629953,0.0,-67.0047167,10.5910167,"https://www.google.com/maps/search/?api=1&query=10.5910167,-67.0047167"
catia_la_mar_east,24635,1,0.7663,0.7663393159498815,0.7412642768291304,0.6885255406737404,0.0,-67.0174105,10.6116189,"https://www.google.com/maps/search/?api=1&query=10.6116189,-67.0174105"
catia_la_mar_east,19691,1,0.7629,0.7628865979381443,0.19318181818181818,0.06257344300822562,0.0,-67.0139588,10.5970039,"https://www.google.com/maps/search/?api=1&query=10.5970039,-67.0139588"
catia_la_mar_east,23812,1,0.7592,0.7591623036649214,0.5869224745497259,0.48234025343758424,0.0,-66.996736,10.6104858,"https://www.google.com/maps/search/?api=1&query=10.6104858,-66.9967360"
catia_la_mar_east,13626,1,0.7591,0.759090909090909,0.424765478424015,0.22264497507215955,0.0,-66.9711522,10.5953475,"https://www.google.com/maps/search/?api=1&query=10.5953475,-66.9711522"
catia_la_mar_east,16456,1,0.758,0.7580174927113703,0.2787524366471735,0.10782545979084024,0.0,-66.9667651,10.5986668,"https://www.google.com/maps/search/?api=1&query=10.5986668,-66.9667651"
catia_la_mar_east,24287,1,0.7568,0.7567681007345226,0.4311783107403545,0.24567823951461454,0.0,-67.0102778,10.6102888,"https://www.google.com/maps/search/?api=1&query=10.6102888,-67.0102778"
caraballeda_east,5123,1,0.7567,0.7567049808429118,0.34625281440977806,0.29104772663089523,0.0,-66.8512533,10.618239,"https://www.google.com/maps/search/?api=1&query=10.6182390,-66.8512533"
caraballeda_east,10193,1,0.7546,0.7545691906005222,0.35125574814290766,0.1279125343529693,0.0,-66.8337625,10.6134858,"https://www.google.com/maps/search/?api=1&query=10.6134858,-66.8337625"
catia_la_mar_east,17534,1,0.7538,0.7538461538461538,0.5452781371280725,0.30420248328557786,0.0,-66.9841467,10.6069445,"https://www.google.com/maps/search/?api=1&query=10.6069445,-66.9841467"
la_guaira_east,3435,1,0.7533,0.7533333333333333,0.24091293322062554,0.1258074935400517,0,-66.8873997,10.6062401,"https://www.google.com/maps/search/?api=1&query=10.6062401,-66.8873997"
la_guaira_east,2785,1,0.7529,0.752925877763329,0.41725276302569253,0.3309475306942686,0,-66.9026323,10.6035996,"https://www.google.com/maps/search/?api=1&query=10.6035996,-66.9026323"
caraballeda_east,4714,1,0.7493,0.7492957746478873,0.473015873015873,0.18603301861912547,0.0,-66.8543239,10.6154377,"https://www.google.com/maps/search/?api=1&query=10.6154377,-66.8543239"
catia_la_mar_east,12712,1,0.7491,0.7490909090909091,0.37400069516857837,0.26366599799398194,0.0,-66.9974316,10.5939225,"https://www.google.com/maps/search/?api=1&query=10.5939225,-66.9974316"
caraballeda_east,9522,1,0.7486,0.7486126526082131,0.5008363672144052,0.31179114942054686,0.0,-66.8481062,10.6165456,"https://www.google.com/maps/search/?api=1&query=10.6165456,-66.8481062"
caraballeda_east,8543,1,0.7455,0.7455357142857143,0.3861081654294804,0.2192582953806116,0.0,-66.8254983,10.6099364,"https://www.google.com/maps/search/?api=1&query=10.6099364,-66.8254983"
catia_la_mar_east,23602,1,0.7429,0.7428571428571429,0.053180914512922464,0.01656346749226006,0.0,-66.9970297,10.6096189,"https://www.google.com/maps/search/?api=1&query=10.6096189,-66.9970297"
catia_la_mar_east,22030,1,0.7426,0.6770670826833073,0.7425980754996299,0.6112126245847176,0.0,-67.0161884,10.6090103,"https://www.google.com/maps/search/?api=1&query=10.6090103,-67.0161884"
caraballeda_east,10241,1,0.7425,0.6717171717171717,0.7292865864294436,0.742526690391459,0.0,-66.839024,10.6141052,"https://www.google.com/maps/search/?api=1&query=10.6141052,-66.8390240"
catia_la_mar_east,11452,1,0.7413,0.7412935323383084,0.4006875477463713,0.2190944097729385,0.0,-67.020824,10.5958599,"https://www.google.com/maps/search/?api=1&query=10.5958599,-67.0208240"
catia_la_mar_east,9557,1,0.741,0.7409766454352441,0.20901871809415767,0.08711954124393471,0.0,-67.0208092,10.5902256,"https://www.google.com/maps/search/?api=1&query=10.5902256,-67.0208092"
caraballeda_east,4482,1,0.7404,0.7404063205417607,0.4209911563490739,0.424680409996545,0.0,-66.8570787,10.6177567,"https://www.google.com/maps/search/?api=1&query=10.6177567,-66.8570787"
catia_la_mar_east,23007,1,0.7383,0.7383177570093458,0.6145926589077887,0.6020675596971462,0.0,-67.023783,10.605339,"https://www.google.com/maps/search/?api=1&query=10.6053390,-67.0237830"
catia_la_mar_east,17649,1,0.7379,0.7379310344827587,0.5165675446049278,0.37441761965268955,0.0,-66.9841059,10.6088247,"https://www.google.com/maps/search/?api=1&query=10.6088247,-66.9841059"
caraballeda_east,3719,1,0.737,0.7370419593696601,0.28244403299107895,0.13913764510779436,0.0,-66.853516,10.612908,"https://www.google.com/maps/search/?api=1&query=10.6129080,-66.8535160"
la_guaira_east,2757,1,0.7366,0.7366300366300367,0.20999737830988377,0.09499150096849429,0,-66.899561,10.603329,"https://www.google.com/maps/search/?api=1&query=10.6033290,-66.8995610"
caraballeda_east,9216,1,0.7365,0.7365269461077845,0.37091675447839834,0.31735105625445054,0.0,-66.8277543,10.612922,"https://www.google.com/maps/search/?api=1&query=10.6129220,-66.8277543"
catia_la_mar_east,7830,1,0.736,0.7360248447204969,0.11165523996082272,0.04120481927710844,0.0,-67.0056617,10.592605,"https://www.google.com/maps/search/?api=1&query=10.5926050,-67.0056617"
caraballeda_east,5070,1,0.734,0.733955659276546,0.25583579286289243,0.25151209677419356,0.0,-66.8499324,10.6182635,"https://www.google.com/maps/search/?api=1&query=10.6182635,-66.8499324"
catia_la_mar_east,24270,1,0.733,0.7329713721618953,0.5646189510286873,0.4820903875752064,0.0,-67.0147132,10.6098259,"https://www.google.com/maps/search/?api=1&query=10.6098259,-67.0147132"
caraballeda_east,9429,1,0.7326,0.6598639455782312,0.6461911874533234,0.7325559874143994,0.0,-66.8464115,10.6148632,"https://www.google.com/maps/search/?api=1&query=10.6148632,-66.8464115"
caraballeda_east,8582,1,0.7309,0.7309184993531694,0.24015910026059525,0.15414818214267503,0.0,-66.8254996,10.6100717,"https://www.google.com/maps/search/?api=1&query=10.6100717,-66.8254996"
caraballeda_east,7606,1,0.7297,0.7297297297297297,0.41998231653404067,0.2033725436866798,0.0,-66.8466007,10.6091009,"https://www.google.com/maps/search/?api=1&query=10.6091009,-66.8466007"
la_guaira_east,2555,1,0.7297,0.7297297297297297,0.32814851981936777,0.1126230012300123,0,-66.900314,10.6032854,"https://www.google.com/maps/search/?api=1&query=10.6032854,-66.9003140"
caraballeda_east,10278,1,0.7293,0.7292857142857143,0.55703125,0.557073127043124,0.0,-66.8391275,10.6144631,"https://www.google.com/maps/search/?api=1&query=10.6144631,-66.8391275"
la_guaira_east,3127,1,0.7261,0.7260656883298393,0.5395204772284042,0.4305621611338343,0,-66.9008356,10.6047915,"https://www.google.com/maps/search/?api=1&query=10.6047915,-66.9008356"
caraballeda_east,9400,1,0.7219,0.4397905759162304,0.7078671328671329,0.7219022739416968,0.0,-66.8444442,10.6165291,"https://www.google.com/maps/search/?api=1&query=10.6165291,-66.8444442"
la_guaira_east,1831,1,0.7218,0.7217847769028871,0.07597614925947298,0.09491368476751108,0,-66.9131092,10.601748,"https://www.google.com/maps/search/?api=1&query=10.6017480,-66.9131092"
la_guaira_east,3837,1,0.7217,0.7216783216783217,0.21175523349436393,0.08814094891559343,0,-66.8818212,10.6079008,"https://www.google.com/maps/search/?api=1&query=10.6079008,-66.8818212"
caraballeda_east,9933,1,0.7194,0.7193548387096774,0.22651267022927082,0.12125468164794008,0.0,-66.8441135,10.6202967,"https://www.google.com/maps/search/?api=1&query=10.6202967,-66.8441135"
caraballeda_east,8980,1,0.7183,0.7183257918552036,0.507974802305321,0.38719266424828697,0.0,-66.8229936,10.6118147,"https://www.google.com/maps/search/?api=1&query=10.6118147,-66.8229936"
caraballeda_east,9101,1,0.7176,0.7176470588235294,0.5573192239858906,0.35906058179877237,0.0,-66.8341082,10.6121912,"https://www.google.com/maps/search/?api=1&query=10.6121912,-66.8341082"
catia_la_mar_east,14051,1,0.7176,0.7175925925925926,0.1707865168539326,0.060801050558109,0.0,-66.9712866,10.5961873,"https://www.google.com/maps/search/?api=1&query=10.5961873,-66.9712866"
catia_la_mar_east,24008,1,0.712,0.712,0.3678646934460888,0.23458180794142494,0.0,-66.9934999,10.6111191,"https://www.google.com/maps/search/?api=1&query=10.6111191,-66.9934999"
caraballeda_east,5205,1,0.7101,0.7101449275362319,0.34966846249481975,0.2840337567129827,0.0,-66.85223,10.6186749,"https://www.google.com/maps/search/?api=1&query=10.6186749,-66.8522300"
catia_la_mar_east,20631,1,0.7091,0.7090909090909091,0.33780276816608995,0.24612320386968276,0.0,-66.9983285,10.6085656,"https://www.google.com/maps/search/?api=1&query=10.6085656,-66.9983285"
catia_la_mar_east,24484,1,0.7086,0.7086337945819529,0.3232055301020818,0.1814694467009658,0.0,-67.0072008,10.6111327,"https://www.google.com/maps/search/?api=1&query=10.6111327,-67.0072008"
catia_la_mar_east,21113,1,0.7085,0.7085106382978723,0.3414704192992533,0.20099944475291504,0.0,-67.0032756,10.6100804,"https://www.google.com/maps/search/?api=1&query=10.6100804,-67.0032756"
catia_la_mar_east,17939,1,0.7084,0.7083926031294452,0.4324991187874515,0.19988752309793525,0.0,-66.9751269,10.6003334,"https://www.google.com/maps/search/?api=1&query=10.6003334,-66.9751269"
la_guaira_east,3717,1,0.7051,0.7050691244239631,0.0673202614379085,0.029679068446464073,0,-66.887373,10.6073898,"https://www.google.com/maps/search/?api=1&query=10.6073898,-66.8873730"
caraballeda_east,8953,1,0.7011,0.7011070110701108,0.5131169408626056,0.24858480053487853,0.0,-66.8270074,10.6115912,"https://www.google.com/maps/search/?api=1&query=10.6115912,-66.8270074"
caraballeda_east,4477,1,0.7009,0.7009237875288684,0.4142293565501292,0.3951723786729134,0.0,-66.8573982,10.617196,"https://www.google.com/maps/search/?api=1&query=10.6171960,-66.8573982"
la_guaira_east,4981,1,0.7007,0.7007299270072993,0.5431837425910245,0.4377886634009797,0,-66.8864473,10.6109202,"https://www.google.com/maps/search/?api=1&query=10.6109202,-66.8864473"
catia_la_mar_east,21795,1,0.6992,0.6991525423728814,0.3952225841476656,0.3193072482360487,0.0,-67.0080435,10.6083166,"https://www.google.com/maps/search/?api=1&query=10.6083166,-67.0080435"
catia_la_mar_east,18835,1,0.6966,0.696551724137931,0.39404761904761904,0.27060569270200996,0.0,-67.0238378,10.6009801,"https://www.google.com/maps/search/?api=1&query=10.6009801,-67.0238378"
catia_la_mar_east,21690,1,0.6957,0.6121495327102804,0.6957499437823251,0.5659715639810426,0.0,-67.0104535,10.6080131,"https://www.google.com/maps/search/?api=1&query=10.6080131,-67.0104535"
catia_la_mar_east,21809,1,0.695,0.6950354609929078,0.6171721150059079,0.5594518339379283,0.0,-67.0103041,10.6083778,"https://www.google.com/maps/search/?api=1&query=10.6083778,-67.0103041"
la_guaira_east,850,1,0.6946,0.6945812807881774,0.48211860570393844,0.37170071984294334,0,-66.8833698,10.604262,"https://www.google.com/maps/search/?api=1&query=10.6042620,-66.8833698"
catia_la_mar_east,23964,1,0.6944,0.6944444444444444,0.2130841121495327,0.20978020548836,0.0,-66.9941732,10.6109315,"https://www.google.com/maps/search/?api=1&query=10.6109315,-66.9941732"
catia_la_mar_east,24185,1,0.6935,0.6935483870967742,0.3132017034456059,0.10819847532432794,0.0,-66.9897789,10.6120055,"https://www.google.com/maps/search/?api=1&query=10.6120055,-66.9897789"
catia_la_mar_east,17909,1,0.6917,0.6916666666666667,0.1952286282306163,0.09168012924071083,0.0,-66.9692854,10.6033192,"https://www.google.com/maps/search/?api=1&query=10.6033192,-66.9692854"
catia_la_mar_east,21608,1,0.6917,0.691699604743083,0.4434515498464116,0.31774986346258877,0.0,-67.0189783,10.6082191,"https://www.google.com/maps/search/?api=1&query=10.6082191,-67.0189783"
catia_la_mar_east,18893,1,0.6914,0.691358024691358,0.2962017235876157,0.17080118694362018,0.0,-67.0227732,10.6009576,"https://www.google.com/maps/search/?api=1&query=10.6009576,-67.0227732"
catia_la_mar_east,23938,1,0.6901,0.6901408450704225,0.24561403508771928,0.20811945870275314,0.0,-66.9918011,10.610793,"https://www.google.com/maps/search/?api=1&query=10.6107930,-66.9918011"
catia_la_mar_east,21691,1,0.6899,0.5453527435610303,0.6898798615353289,0.5584175824175824,0.0,-67.010065,10.6080217,"https://www.google.com/maps/search/?api=1&query=10.6080217,-67.0100650"
caraballeda_east,9957,1,0.6882,0.625,0.6881698268755152,0.6421155729676787,0.0,-66.83809,10.6128492,"https://www.google.com/maps/search/?api=1&query=10.6128492,-66.8380900"
catia_la_mar_east,21368,1,0.6864,0.6863636363636364,0.3414725770097671,0.11947949526813881,0.0,-67.0162792,10.6074227,"https://www.google.com/maps/search/?api=1&query=10.6074227,-67.0162792"
catia_la_mar_east,17542,1,0.6861,0.6861111111111111,0.5425175251447729,0.38290304073436604,0.0,-66.9840032,10.6070436,"https://www.google.com/maps/search/?api=1&query=10.6070436,-66.9840032"
la_guaira_east,4130,1,0.6849,0.6848739495798319,0.28674857393593683,0.1439366935196407,0,-66.8891162,10.6078986,"https://www.google.com/maps/search/?api=1&query=10.6078986,-66.8891162"
caraballeda_east,9577,1,0.6818,0.6818181818181818,0.492760392340028,0.4136406344995302,0.0,-66.842815,10.6162556,"https://www.google.com/maps/search/?api=1&query=10.6162556,-66.8428150"
catia_la_mar_east,8112,1,0.6818,0.6818181818181818,0.4476680132207124,0.2861391259374192,0.0,-67.0184833,10.5834868,"https://www.google.com/maps/search/?api=1&query=10.5834868,-67.0184833"
catia_la_mar_east,10118,1,0.6815,0.6815476190476191,0.504758883248731,0.34349881796690307,0.0,-67.0173836,10.5912635,"https://www.google.com/maps/search/?api=1&query=10.5912635,-67.0173836"
la_guaira_east,856,1,0.6791,0.6790830945558739,0.4176267281105991,0.28361648887132884,0,-66.8834161,10.6043679,"https://www.google.com/maps/search/?api=1&query=10.6043679,-66.8834161"
catia_la_mar_east,24051,1,0.678,0.6779661016949152,0.3548387096774194,0.25587301587301586,0.0,-66.9923461,10.6113114,"https://www.google.com/maps/search/?api=1&query=10.6113114,-66.9923461"
catia_la_mar_east,22198,1,0.6776,0.6775510204081633,0.4069090909090909,0.23329470838161454,0.0,-67.0197467,10.6023822,"https://www.google.com/maps/search/?api=1&query=10.6023822,-67.0197467"
catia_la_mar_east,23010,1,0.6762,0.6761904761904762,0.4797127468581688,0.3549044585987261,0.0,-67.0234304,10.6053455,"https://www.google.com/maps/search/?api=1&query=10.6053455,-67.0234304"
catia_la_mar_east,21799,1,0.6757,0.6756756756756757,0.5203753351206434,0.4104984093319194,0.0,-67.0079805,10.6083407,"https://www.google.com/maps/search/?api=1&query=10.6083407,-67.0079805"
catia_la_mar_east,17538,1,0.6752,0.6752475247524753,0.45920090039392236,0.24950625411454905,0.0,-66.9842084,10.6069892,"https://www.google.com/maps/search/?api=1&query=10.6069892,-66.9842084"
caraballeda_east,5207,1,0.6728,0.014025245441795231,0.672782874617737,0.6111494924802041,0.0,-66.8524065,10.6186773,"https://www.google.com/maps/search/?api=1&query=10.6186773,-66.8524065"
caraballeda_east,8027,1,0.6711,0.5159090909090909,0.5836281762624638,0.6710711273545122,0.0,-66.8413197,10.6124235,"https://www.google.com/maps/search/?api=1&query=10.6124235,-66.8413197"
catia_la_mar_east,17759,1,0.6706,0.6706302021403091,0.5391233101188038,0.38057901085645357,0.0,-66.9657783,10.6014177,"https://www.google.com/maps/search/?api=1&query=10.6014177,-66.9657783"
catia_la_mar_east,11964,1,0.6667,0.6666666666666666,0.24002533248891703,0.10534979423868313,0.0,-67.0207038,10.5975464,"https://www.google.com/maps/search/?api=1&query=10.5975464,-67.0207038"
catia_la_mar_east,20332,1,0.6667,0.6666666666666666,0.5022900763358779,0.47266729500471255,0.0,-66.984235,10.6085914,"https://www.google.com/maps/search/?api=1&query=10.6085914,-66.9842350"
catia_la_mar_east,20350,1,0.6667,0.6666666666666666,0.4812529663028002,0.5284724314552576,0.0,-66.9853692,10.6092509,"https://www.google.com/maps/search/?api=1&query=10.6092509,-66.9853692"
catia_la_mar_east,23335,1,0.6667,0.6666666666666666,0.27492447129909364,0.09217092950717405,0.0,-67.0200029,10.6101241,"https://www.google.com/maps/search/?api=1&query=10.6101241,-67.0200029"
catia_la_mar_east,18648,1,0.6645,0.6644736842105263,0.14262820512820512,0.04873054873054873,0.0,-67.0237048,10.6004221,"https://www.google.com/maps/search/?api=1&query=10.6004221,-67.0237048"
catia_la_mar_east,23555,1,0.6645,0.6645077720207254,0.1945337620578778,0.08289090597705087,0.0,-67.024632,10.6127221,"https://www.google.com/maps/search/?api=1&query=10.6127221,-67.0246320"
catia_la_mar_east,17547,1,0.6631,0.6631016042780749,0.5502450980392157,0.3591109053021533,0.0,-66.9840731,10.607069,"https://www.google.com/maps/search/?api=1&query=10.6070690,-66.9840731"
caraballeda_east,10168,1,0.6624,0.6624203821656051,0.390185387131952,0.29026596462805454,0.0,-66.8426895,10.6152443,"https://www.google.com/maps/search/?api=1&query=10.6152443,-66.8426895"
la_guaira_east,2341,1,0.6607,0.6174603174603175,0.6607165463982783,0.5623473127035831,0,-66.9132707,10.6028317,"https://www.google.com/maps/search/?api=1&query=10.6028317,-66.9132707"
la_guaira_east,2309,0,0.6592,0.0,0.659169951309993,0.6137900617465452,0,-66.9133769,10.6026128,"https://www.google.com/maps/search/?api=1&query=10.6026128,-66.9133769"
la_guaira_east,3316,1,0.6584,0.6584425597532768,0.36958948282277065,0.24154880128398035,0,-66.8927225,10.6066876,"https://www.google.com/maps/search/?api=1&query=10.6066876,-66.8927225"
la_guaira_east,3710,1,0.6582,0.6582466567607727,0.20619881162678658,0.09004262372720814,0,-66.8855257,10.6073993,"https://www.google.com/maps/search/?api=1&query=10.6073993,-66.8855257"
catia_la_mar_east,12012,1,0.6581,0.6580976863753213,0.4797564687975647,0.21142527409117137,0.0,-67.0203078,10.5985651,"https://www.google.com/maps/search/?api=1&query=10.5985651,-67.0203078"
caraballeda_east,4466,1,0.6565,0.6564705882352941,0.5068522032468902,0.42721651207487255,0.0,-66.8580703,10.6173413,"https://www.google.com/maps/search/?api=1&query=10.6173413,-66.8580703"
caraballeda_east,4968,1,0.6564,0.6563838903170522,0.2419648271679806,0.09586118617550846,0.0,-66.8526839,10.6164371,"https://www.google.com/maps/search/?api=1&query=10.6164371,-66.8526839"
catia_la_mar_east,23911,1,0.6555,0.6554878048780488,0.30847568988173457,0.17676950998185118,0.0,-66.9919551,10.6106441,"https://www.google.com/maps/search/?api=1&query=10.6106441,-66.9919551"
catia_la_mar_east,11825,1,0.6542,0.6542056074766355,0.465,0.3191176470588235,0.0,-67.02107,10.5972181,"https://www.google.com/maps/search/?api=1&query=10.5972181,-67.0210700"
caraballeda_east,5204,1,0.6525,0.1416382252559727,0.6524622548327924,0.5471521942110178,0.0,-66.8523396,10.6186425,"https://www.google.com/maps/search/?api=1&query=10.6186425,-66.8523396"
catia_la_mar_east,21660,1,0.6516,0.3784530386740331,0.6516207209936383,0.5618645035987662,0.0,-67.0102468,10.6079419,"https://www.google.com/maps/search/?api=1&query=10.6079419,-67.0102468"
